CensusId	TotalPop	State	County	Men	Women	White	Black	Native	Asian	Pacific	Employed	Unemployment	id
31071	1933	Nebraska	Garfield	952	981	97.3	0.6	0.0	0.0	0.0	992	3.5	31071
31073	1976	Nebraska	Gosper	947	1029	96.9	0.0	0.7	0.0	0.0	1091	5.1	31073
31075	769	Nebraska	Grant	392	377	94.7	0.0	0.0	0.0	0.0	418	3.5	31075
31077	2476	Nebraska	Greeley	1236	1240	96.4	0.7	0.0	0.3	0.0	1127	1.9	31077
31079	60792	Nebraska	Hall	30430	30362	69.8	2.1	0.4	1.0	0.0	31168	6.0	31079
31081	9100	Nebraska	Hamilton	4550	4550	95.6	0.5	0.1	0.2	0.0	4723	2.5	31081
31083	3458	Nebraska	Harlan	1821	1637	94.6	0.2	0.2	0.3	0.0	1687	1.7	31083
31085	1084	Nebraska	Hayes	592	492	92.7	0.2	0.0	0.0	0.0	549	1.8	31085
31087	2879	Nebraska	Hitchcock	1471	1408	96.6	0.1	0.3	0.1	0.0	1358	3.0	31087
31089	10398	Nebraska	Holt	5151	5247	94.9	0.1	0.8	0.4	0.0	5529	0.9	31089
31091	681	Nebraska	Hooker	331	350	94.6	0.9	0.6	0.0	0.0	331	2.9	31091
31093	6347	Nebraska	Howard	3234	3113	96.0	0.1	0.1	0.2	0.3	3287	4.0	31093
31095	7433	Nebraska	Jefferson	3642	3791	94.4	0.0	0.6	0.2	0.0	3734	4.0	31095
31097	5167	Nebraska	Johnson	3070	2097	81.3	6.7	0.4	0.8	0.0	2053	3.6	31097
31099	6549	Nebraska	Kearney	3227	3322	93.5	0.2	0.2	0.3	0.0	3478	3.8	31099
31101	8146	Nebraska	Keith	4073	4073	91.2	0.5	0.2	0.4	0.4	4116	2.8	31101
31103	711	Nebraska	Keya Paha	368	343	98.2	0.1	0.0	0.6	0.0	440	1.1	31103
31105	3720	Nebraska	Kimball	1847	1873	89.4	0.3	0.1	0.6	0.0	1658	5.1	31105
31107	8556	Nebraska	Knox	4162	4394	86.8	0.1	8.8	0.5	0.1	4277	3.3	31107
31109	298080	Nebraska	Lancaster	149454	148626	83.1	3.8	0.4	4.0	0.1	160866	5.1	31109
31111	35896	Nebraska	Lincoln	17721	18175	88.9	0.8	0.2	0.5	0.0	17360	4.2	31111
31113	851	Nebraska	Logan	412	439	96.7	0.2	0.2	0.0	0.0	449	0.9	31113
31115	548	Nebraska	Loup	272	276	94.5	0.0	1.5	0.0	0.0	297	0.7	31115
31117	433	Nebraska	McPherson	223	210	97.5	0.0	0.0	0.0	0.0	222	0.9	31117
31119	35111	Nebraska	Madison	17387	17724	81.7	1.0	1.2	0.7	0.0	18727	3.1	31119
31121	7776	Nebraska	Merrick	3826	3950	93.2	0.5	0.2	0.1	0.0	4177	5.2	31121
31123	4874	Nebraska	Morrill	2491	2383	83.0	0.8	0.3	0.3	0.0	2451	4.0	31123
31125	3639	Nebraska	Nance	1806	1833	97.3	0.1	0.0	0.1	0.1	1784	3.2	31125
31127	7168	Nebraska	Nemaha	3481	3687	94.6	1.0	0.6	0.5	0.0	3481	8.0	31127
31129	4391	Nebraska	Nuckolls	2175	2216	95.9	0.0	0.0	0.8	0.0	2219	2.9	31129
31131	15842	Nebraska	Otoe	7841	8001	90.5	0.1	0.3	0.5	0.0	8225	4.6	31131
31133	2726	Nebraska	Pawnee	1382	1344	97.3	0.0	0.1	0.0	0.0	1265	4.6	31133
31135	2924	Nebraska	Perkins	1444	1480	95.6	0.1	0.0	0.0	0.0	1499	1.7	31135
31137	9216	Nebraska	Phelps	4599	4617	93.2	0.2	0.2	0.1	0.1	4641	1.7	31137
31139	7184	Nebraska	Pierce	3632	3552	97.2	0.1	0.1	0.2	0.0	3663	4.7	31139
31141	32642	Nebraska	Platte	16580	16062	81.7	0.3	0.1	0.6	0.0	17701	4.5	31141
31143	5271	Nebraska	Polk	2632	2639	94.3	0.2	0.2	0.4	0.0	2843	1.9	31143
31145	10946	Nebraska	Red Willow	5480	5466	92.5	1.4	0.4	0.4	0.0	5714	4.1	31145
31147	8201	Nebraska	Richardson	4081	4120	92.7	0.0	2.0	0.3	0.0	4000	3.4	31147
31149	1401	Nebraska	Rock	679	722	95.4	0.7	0.0	0.2	0.0	765	1.7	31149
31151	14360	Nebraska	Saline	7438	6922	73.1	0.8	0.1	2.7	0.0	7130	3.4	31151
31153	169192	Nebraska	Sarpy	84574	84618	82.6	3.9	0.4	2.1	0.1	87645	4.4	31153
31155	20913	Nebraska	Saunders	10568	10345	95.8	0.6	0.3	0.3	0.0	10624	3.5	31155
31157	36684	Nebraska	Scotts Bluff	17699	18985	73.9	0.7	0.9	0.7	0.0	17970	5.5	31157
31159	16998	Nebraska	Seward	8690	8308	95.5	0.3	0.1	0.5	0.0	8543	3.5	31159
31161	5294	Nebraska	Sheridan	2608	2686	82.9	0.4	9.1	0.5	0.0	2564	1.4	31161
31163	3107	Nebraska	Sherman	1534	1573	96.6	1.2	0.3	0.2	0.0	1569	3.1	31163
31165	1249	Nebraska	Sioux	651	598	91.9	0.0	0.0	0.2	0.0	662	1.3	31165
31167	6081	Nebraska	Stanton	3037	3044	92.5	0.6	0.1	0.3	0.0	3151	2.6	31167
31169	5182	Nebraska	Thayer	2553	2629	96.0	0.1	0.2	0.0	0.0	2542	1.7	31169
31171	675	Nebraska	Thomas	356	319	95.4	0.0	0.4	2.4	0.0	385	0.0	31171
31173	6946	Nebraska	Thurston	3430	3516	38.5	0.1	55.1	0.6	0.1	2483	14.4	31173
31175	4254	Nebraska	Valley	2129	2125	96.8	0.1	0.4	0.0	0.0	2268	1.4	31175
31177	20257	Nebraska	Washington	9976	10281	95.3	0.7	0.2	0.1	0.1	10850	1.4	31177
31179	9425	Nebraska	Wayne	4839	4586	90.5	3.3	0.2	0.0	0.0	5219	3.0	31179
31181	3697	Nebraska	Webster	1793	1904	92.3	0.1	0.0	1.4	0.0	1689	4.7	31181
31183	847	Nebraska	Wheeler	432	415	99.8	0.0	0.0	0.2	0.0	494	2.9	31183
31185	13825	Nebraska	York	6832	6993	92.0	0.9	0.3	0.2	0.2	7274	2.0	31185
32001	24252	Nevada	Churchill	12368	11884	74.6	2.1	4.4	2.7	0.3	9274	11.9	32001
32003	2035572	Nevada	Clark	1019927	1015645	45.8	10.4	0.4	9.0	0.7	923588	10.8	32003
32005	47259	Nevada	Douglas	23755	23504	81.7	0.5	1.9	1.3	0.1	20371	8.5	32005
32007	51562	Nevada	Elko	26951	24611	67.6	1.1	5.1	0.9	0.2	25865	5.5	32007
32009	1141	Nevada	Esmeralda	520	621	79.1	0.0	3.7	0.0	0.0	437	11.9	32009
32011	1669	Nevada	Eureka	797	872	95.1	0.1	1.5	0.0	0.7	853	4.7	32011
32013	17067	Nevada	Humboldt	8971	8096	66.4	0.5	4.5	0.3	0.0	8295	7.8	32013
32015	5946	Nevada	Lander	3231	2715	65.2	0.1	3.7	0.8	0.2	2644	12.0	32015
32017	5194	Nevada	Lincoln	2854	2340	84.2	2.9	3.9	0.1	0.0	1714	11.8	32017
32019	51657	Nevada	Lyon	26001	25656	76.7	0.8	2.3	1.3	0.1	19958	13.6	32019
32021	4566	Nevada	Mineral	2433	2133	62.3	1.3	16.7	4.1	0.0	1856	15.4	32021
32023	42625	Nevada	Nye	21179	21446	77.8	2.5	1.8	1.4	0.2	14143	13.4	32023
32027	6722	Nevada	Pershing	4455	2267	66.8	4.7	3.4	0.2	0.6	2101	9.5	32027
32029	3929	Nevada	Storey	1882	2047	90.7	0.4	1.7	1.5	0.2	1777	10.3	32029
32031	435019	Nevada	Washoe	218795	216224	64.5	2.2	1.3	5.2	0.6	207304	9.1	32031
32033	9974	Nevada	White Pine	5657	4317	74.1	4.0	5.1	0.7	0.3	3529	10.6	32033
32510	54482	Nevada	Carson City	27959	26523	68.8	0.9	1.9	2.7	0.6	23603	11.3	32510
33001	60399	New Hampshire	Belknap	29573	30826	95.1	0.5	0.2	1.1	0.0	30396	5.3	33001
33003	47513	New Hampshire	Carroll	23712	23801	96.2	0.4	0.1	0.6	0.0	22992	5.8	33003
33005	76430	New Hampshire	Cheshire	37155	39275	94.7	0.7	0.2	1.2	0.0	39695	6.1	33005
33007	31870	New Hampshire	Coos	16226	15644	94.4	1.7	0.6	0.4	0.0	14644	6.9	33007
33009	89341	New Hampshire	Grafton	44024	45317	91.5	0.7	0.5	3.2	0.1	45198	5.0	33009
33011	403972	New Hampshire	Hillsborough	200201	203771	86.5	2.1	0.1	3.6	0.0	215215	5.9	33011
33013	147262	New Hampshire	Merrimack	72470	74792	93.6	1.1	0.1	1.6	0.0	76330	5.2	33013
33015	299006	New Hampshire	Rockingham	147837	151169	93.5	0.7	0.1	1.8	0.0	166354	5.6	33015
33017	125273	New Hampshire	Strafford	61104	64169	91.9	0.9	0.1	2.8	0.0	66369	6.5	33017
33019	43135	New Hampshire	Sullivan	21182	21953	95.7	0.4	0.5	0.9	0.0	21617	5.8	33019
34001	275376	New Jersey	Atlantic	133217	142159	57.0	14.3	0.2	8.2	0.0	128151	12.5	34001
34003	926330	New Jersey	Bergen	448049	478281	59.4	5.3	0.1	15.5	0.0	459612	6.5	34003
34005	450556	New Jersey	Burlington	221673	228883	69.0	15.6	0.1	4.6	0.0	221766	8.5	34005
34007	511998	New Jersey	Camden	247370	264628	58.5	18.1	0.1	5.6	0.0	241708	10.2	34007
34009	95805	New Jersey	Cape May	46617	49188	85.9	4.6	0.1	1.1	0.0	42881	10.0	34009
34011	157035	New Jersey	Cumberland	80938	76097	48.5	18.6	0.5	1.3	0.0	63220	11.1	34011
34013	791609	New Jersey	Essex	380222	411387	31.9	38.7	0.1	4.9	0.0	358229	13.0	34013
34015	290298	New Jersey	Gloucester	141053	149245	79.6	9.8	0.1	2.9	0.0	141635	9.2	34015
34017	662619	New Jersey	Hudson	329204	333415	29.4	11.1	0.1	14.5	0.0	339606	9.3	34017
34019	126250	New Jersey	Hunterdon	62901	63349	86.9	2.4	0.1	3.6	0.2	65918	5.9	34019
34021	370212	New Jersey	Mercer	181158	189054	52.3	19.6	0.1	10.1	0.0	177609	9.4	34021
34023	830300	New Jersey	Middlesex	408374	421926	46.1	9.2	0.1	23.2	0.0	402766	7.5	34023
34025	629185	New Jersey	Monmouth	306200	322985	75.9	6.7	0.0	5.3	0.0	307183	7.9	34025
34027	498192	New Jersey	Morris	244074	254118	72.9	3.0	0.1	9.7	0.0	258862	6.3	34027
34029	583450	New Jersey	Ocean	280258	303192	85.1	2.9	0.0	1.9	0.0	246680	8.8	34029
34031	507574	New Jersey	Passaic	247026	260548	43.3	11.0	0.1	5.2	0.0	229762	8.6	34031
34033	65120	New Jersey	Salem	31653	33467	75.7	13.8	0.1	0.9	0.0	29226	10.6	34033
34035	330604	New Jersey	Somerset	161252	169352	59.4	8.8	0.1	16.0	0.0	170172	6.0	34035
34037	145930	New Jersey	Sussex	72391	73539	87.7	1.9	0.0	1.8	0.0	75669	8.2	34037
34039	548744	New Jersey	Union	267263	281481	42.4	20.3	0.1	4.8	0.0	267803	9.8	34039
34041	107226	New Jersey	Warren	52134	55092	83.8	4.0	0.1	2.7	0.0	53302	9.0	34041
35001	673943	New Mexico	Bernalillo	330578	343365	40.4	2.5	3.9	2.2	0.1	307756	8.4	35001
35003	3583	New Mexico	Catron	1904	1679	79.9	0.7	0.5	0.3	0.0	1049	4.6	35003
35005	65811	New Mexico	Chaves	32746	33065	41.6	1.6	0.7	0.7	0.0	26448	7.6	35005
35006	27382	New Mexico	Cibola	13817	13565	20.9	0.9	38.5	0.6	0.1	9625	15.3	35006
35007	12997	New Mexico	Colfax	6510	6487	47.9	0.3	0.8	1.1	0.0	4981	9.5	35007
35009	50497	New Mexico	Curry	26088	24409	50.1	5.7	0.6	1.5	0.1	20599	9.1	35009
35011	2020	New Mexico	De Baca	907	1113	50.2	0.0	0.0	0.0	0.0	619	5.2	35011
35013	213963	New Mexico	Doña Ana	105321	108642	29.1	1.6	0.7	1.0	0.0	88919	11.5	35013
35015	55641	New Mexico	Eddy	28251	27390	50.1	1.3	1.2	0.5	0.1	25620	5.8	35015
35017	29119	New Mexico	Grant	14383	14736	47.6	0.5	0.7	0.1	0.0	10585	9.7	35017
35019	4526	New Mexico	Guadalupe	2620	1906	17.8	1.6	2.3	0.0	0.0	1301	1.2	35019
35021	565	New Mexico	Harding	292	273	61.1	0.0	0.0	0.2	0.0	205	6.0	35021
35023	4643	New Mexico	Hidalgo	2313	2330	42.1	0.3	0.4	0.0	0.0	1867	12.2	35023
35025	68149	New Mexico	Lea	35007	33142	39.4	3.2	0.7	0.2	0.0	29340	5.9	35025
35027	19931	New Mexico	Lincoln	9898	10033	64.0	0.6	2.5	0.2	0.0	8030	7.3	35027
35028	17939	New Mexico	Los Alamos	9179	8760	73.9	0.5	1.0	6.7	0.1	8916	3.5	35028
35029	24789	New Mexico	Luna	12353	12436	33.0	1.0	0.9	0.4	0.1	8383	13.8	35029
35031	73998	New Mexico	McKinley	35681	38317	9.9	0.8	72.3	0.9	0.0	22865	15.5	35031
35033	4660	New Mexico	Mora	2226	2434	17.5	0.1	0.0	0.0	0.0	1166	5.4	35033
35035	65318	New Mexico	Otero	33379	31939	51.1	3.5	6.2	1.1	0.0	22092	12.7	35035
35037	8698	New Mexico	Quay	4216	4482	51.5	2.2	0.4	0.6	0.0	2937	5.0	35037
35039	39949	New Mexico	Rio Arriba	19625	20324	13.1	0.4	14.0	0.4	0.0	15272	11.4	35039
35041	19908	New Mexico	Roosevelt	10076	9832	54.2	2.2	1.1	0.6	0.0	8131	9.7	35041
35043	136638	New Mexico	Sandoval	67141	69497	45.5	1.9	11.9	1.3	0.0	58433	9.2	35043
35045	125133	New Mexico	San Juan	62024	63109	41.0	0.5	36.3	0.5	0.1	51561	9.2	35045
35047	28668	New Mexico	San Miguel	14230	14438	19.0	1.3	0.9	0.9	0.1	9751	6.4	35047
35049	147108	New Mexico	Santa Fe	71649	75459	43.2	0.6	2.4	1.1	0.0	70423	7.9	35049
35051	11615	New Mexico	Sierra	5822	5793	66.9	0.5	0.5	0.2	0.0	3971	6.8	35051
35053	17494	New Mexico	Socorro	9115	8379	39.1	0.7	9.8	0.7	0.0	5706	7.3	35053
35055	32943	New Mexico	Taos	16073	16870	35.9	0.4	5.1	0.8	0.0	14356	10.7	35055
35057	15853	New Mexico	Torrance	8258	7595	53.9	1.3	2.0	0.0	0.0	5348	11.2	35057
35059	4339	New Mexico	Union	2422	1917	54.1	2.7	1.2	0.2	0.0	1692	2.1	35059
35061	76297	New Mexico	Valencia	38310	37987	34.7	1.0	3.6	0.5	0.0	28088	12.4	35061
36001	307463	New York	Albany	148776	158687	74.2	11.8	0.1	5.7	0.1	155200	6.4	36001
36003	48070	New York	Allegany	24313	23757	94.8	1.3	0.3	1.2	0.0	20410	9.2	36003
36005	1428357	New York	Bronx	672447	755910	10.3	29.6	0.2	3.6	0.0	563903	14.0	36005
36007	198093	New York	Broome	97363	100730	84.9	4.8	0.2	4.1	0.0	88758	7.8	36007
36009	78962	New York	Cattaraugus	39089	39873	91.2	1.5	2.8	0.8	0.0	34265	8.2	36009
36011	79173	New York	Cayuga	40576	38597	90.7	4.1	0.3	0.4	0.0	37023	7.3	36011
36013	132646	New York	Chautauqua	65776	66870	88.2	2.3	0.5	0.7	0.1	58012	7.8	36013
36015	88267	New York	Chemung	43776	44491	86.6	5.7	0.4	1.5	0.0	38219	5.4	36015
36017	49549	New York	Chenango	24678	24871	95.0	0.8	0.3	0.5	0.0	21652	7.1	36017
36019	81685	New York	Clinton	42107	39578	90.3	4.0	0.3	1.3	0.0	35522	6.9	36019
36021	62195	New York	Columbia	31244	30951	87.5	4.1	0.1	1.7	0.0	29962	6.7	36021
36023	49043	New York	Cortland	23921	25122	92.9	1.5	0.1	0.9	0.0	24080	6.1	36023
36025	46901	New York	Delaware	23515	23386	92.6	1.8	0.2	0.6	0.0	19850	9.5	36025
36027	296928	New York	Dutchess	147663	149265	72.9	9.4	0.1	3.8	0.0	143829	8.7	36027
36029	921584	New York	Erie	445761	475823	76.6	13.0	0.4	3.1	0.0	441369	7.0	36029
36031	38912	New York	Essex	20283	18629	92.2	2.9	0.2	0.6	0.0	17769	7.9	36031
36033	51280	New York	Franklin	28253	23027	81.9	5.4	7.2	0.4	0.0	20094	8.8	36033
36035	54606	New York	Fulton	27217	27389	93.3	1.6	0.1	0.6	0.0	24116	9.3	36035
36037	59458	New York	Genesee	29617	29841	90.9	2.5	1.0	0.7	0.0	29675	6.7	36037
36039	48312	New York	Greene	24996	23316	86.2	5.8	0.0	1.0	0.0	19731	9.1	36039
36041	4760	New York	Hamilton	2406	2354	94.8	0.5	0.1	0.1	0.0	1887	9.7	36041
36043	64034	New York	Herkimer	31598	32436	95.0	0.9	0.2	0.4	0.1	29074	8.7	36043
36045	118947	New York	Jefferson	61875	57072	82.7	5.1	0.3	1.4	0.2	44732	10.6	36045
36047	2595259	New York	Kings	1229001	1366258	35.7	31.2	0.2	11.4	0.0	1167448	10.0	36047
36049	27124	New York	Lewis	13715	13409	95.9	0.9	0.2	0.4	0.0	11966	8.3	36049
36051	64801	New York	Livingston	32469	32332	91.2	2.2	0.1	1.3	0.0	30099	5.4	36051
36053	72427	New York	Madison	35647	36780	93.5	1.7	0.6	0.8	0.0	33023	5.1	36053
36055	749356	New York	Monroe	362021	387335	71.6	14.5	0.2	3.5	0.0	361948	7.7	36055
36057	49779	New York	Montgomery	24504	25275	83.6	1.5	0.1	0.7	0.0	21683	8.9	36057
36059	1354612	New York	Nassau	656738	697874	62.9	10.9	0.1	8.5	0.0	666184	6.4	36059
36061	1629507	New York	New York	769434	860073	47.1	12.7	0.1	11.6	0.0	884457	7.5	36061
36063	214150	New York	Niagara	104173	109977	86.5	7.3	0.9	1.1	0.0	100718	7.6	36063
36065	233558	New York	Oneida	116334	117224	83.3	5.6	0.2	3.6	0.0	103944	7.4	36065
36067	468304	New York	Onondaga	226176	242128	77.8	10.6	0.6	3.5	0.0	220774	7.2	36067
36069	109192	New York	Ontario	53574	55618	90.8	2.3	0.2	1.2	0.0	53394	6.4	36069
36071	375384	New York	Orange	187873	187511	66.4	9.3	0.1	2.5	0.0	171651	7.3	36071
36073	42204	New York	Orleans	21001	21203	86.8	5.8	0.6	0.6	0.1	17285	9.0	36073
36075	121183	New York	Oswego	60691	60492	94.5	0.8	0.2	0.6	0.0	52204	9.7	36075
36077	61399	New York	Otsego	29873	31526	91.9	1.8	0.1	1.2	0.0	28464	7.1	36077
36079	99488	New York	Putnam	49597	49891	81.2	2.2	0.0	2.3	0.0	51412	6.8	36079
36081	2301139	New York	Queens	1115459	1185680	26.1	17.4	0.2	24.2	0.0	1104930	8.6	36081
36083	159900	New York	Rensselaer	78944	80956	84.6	5.7	0.0	2.3	0.0	80144	7.6	36083
36085	472481	New York	Richmond	228703	243778	62.8	9.6	0.1	8.0	0.0	209113	6.9	36085
36087	320688	New York	Rockland	157250	163438	63.8	11.5	0.1	6.2	0.0	146049	7.9	36087
36089	112011	New York	St. Lawrence	57007	55004	92.2	2.1	0.8	1.0	0.1	44714	10.0	36089
36091	223774	New York	Saratoga	110362	113412	91.7	1.4	0.1	2.4	0.0	113884	6.0	36091
36093	154796	New York	Schenectady	75210	79586	75.1	9.3	0.2	4.2	0.0	74134	7.4	36093
36095	31913	New York	Schoharie	15946	15967	93.6	1.3	0.1	0.8	0.0	14179	10.5	36095
36097	18410	New York	Schuyler	9262	9148	95.4	0.9	0.2	0.5	0.0	8125	6.4	36097
36099	35144	New York	Seneca	18527	16617	89.7	4.2	0.3	0.7	0.0	15385	5.5	36099
36101	98665	New York	Steuben	48887	49778	93.9	1.5	0.2	1.5	0.0	43199	8.2	36101
36103	1501373	New York	Suffolk	739210	762163	69.6	7.1	0.1	3.7	0.0	735010	6.4	36103
36105	76330	New York	Sullivan	38992	37338	73.5	7.8	0.1	1.6	0.0	32243	11.5	36105
36107	50199	New York	Tioga	24794	25405	95.6	0.7	0.1	0.5	0.0	23960	6.9	36107
36109	103855	New York	Tompkins	51125	52730	78.1	3.6	0.3	10.0	0.0	49291	5.9	36109
36111	181300	New York	Ulster	90169	91131	80.4	5.3	0.1	1.9	0.0	85617	9.3	36111
36113	65180	New York	Warren	31977	33203	94.6	1.2	0.2	0.9	0.0	31866	6.6	36113
36115	62700	New York	Washington	32471	30229	92.8	2.8	0.2	0.5	0.0	28744	9.5	36115
36117	92416	New York	Wayne	45726	46690	90.4	3.3	0.2	0.6	0.1	43117	7.5	36117
36119	967315	New York	Westchester	466996	500319	55.4	13.4	0.1	5.7	0.0	465097	7.6	36119
36121	41446	New York	Wyoming	22442	19004	89.8	5.4	0.2	0.4	0.0	18495	7.4	36121
36123	25187	New York	Yates	12271	12916	95.5	0.9	0.1	0.5	0.0	11496	6.9	36123
37001	155258	North Carolina	Alamance	74019	81239	65.9	18.2	0.2	1.5	0.1	71156	7.9	37001
37003	37158	North Carolina	Alexander	19042	18116	87.5	5.6	0.1	1.0	0.1	16182	9.0	37003
37005	10911	North Carolina	Alleghany	5416	5495	87.3	2.2	0.1	0.2	0.0	4365	10.5	37005
37007	26135	North Carolina	Anson	13693	12442	45.4	48.8	0.3	1.2	0.0	9875	17.6	37007
37009	27114	North Carolina	Ashe	13389	13725	92.7	0.7	0.4	0.3	0.0	11790	8.5	37009
37011	17695	North Carolina	Avery	9673	8022	87.3	4.1	0.5	0.5	0.0	6873	6.9	37011
37013	47561	North Carolina	Beaufort	22645	24916	66.0	25.7	0.0	0.0	0.0	18786	11.5	37013
37015	20518	North Carolina	Bertie	10429	10089	34.8	61.9	0.6	0.5	0.0	7158	13.5	37015
37017	34720	North Carolina	Bladen	16491	18229	54.3	34.7	2.1	0.0	0.0	13040	12.1	37017
37019	115926	North Carolina	Brunswick	56359	59567	81.2	10.6	0.3	0.6	0.4	45213	11.4	37019
37021	247336	North Carolina	Buncombe	118950	128386	83.8	6.2	0.4	1.1	0.0	117252	7.0	37021
37023	89548	North Carolina	Burke	44499	45049	82.3	5.9	0.4	3.6	0.0	36632	11.6	37023
37025	188375	North Carolina	Cabarrus	91929	96446	69.6	16.1	0.2	2.5	0.0	87960	9.2	37025
37027	81758	North Carolina	Caldwell	40178	41580	88.1	4.9	0.4	0.6	0.1	33837	12.2	37027
37029	10161	North Carolina	Camden	5114	5047	80.4	13.8	0.6	2.2	0.0	4429	9.3	37029
37031	68228	North Carolina	Carteret	33481	34747	86.4	6.0	0.4	1.2	0.0	29496	10.2	37031
37033	23174	North Carolina	Caswell	11711	11463	61.3	32.7	0.1	0.5	0.1	9276	10.9	37033
37035	154610	North Carolina	Catawba	75784	78826	77.0	8.4	0.3	3.8	0.0	69954	8.2	37035
37037	67431	North Carolina	Chatham	33001	34430	71.4	12.0	0.3	1.4	0.1	29621	9.0	37037
37039	27092	North Carolina	Cherokee	13267	13825	91.6	1.6	1.7	0.4	0.0	9362	8.4	37039
37041	14656	North Carolina	Chowan	7039	7617	60.2	34.1	1.1	0.2	0.0	5711	12.7	37041
37043	10656	North Carolina	Clay	5081	5575	96.0	0.5	0.0	0.1	0.0	3920	12.3	37043
37045	97178	North Carolina	Cleveland	46587	50591	73.6	20.6	0.3	0.9	0.0	40571	12.6	37045
37047	57230	North Carolina	Columbus	28199	29031	60.2	30.1	3.2	0.3	0.0	20746	9.0	37047
37049	104450	North Carolina	Craven	52755	51695	66.6	21.1	0.4	2.4	0.1	40530	11.4	37049
37051	324603	North Carolina	Cumberland	158270	166333	45.5	35.3	1.3	2.4	0.2	118750	12.6	37051
37053	24492	North Carolina	Currituck	12201	12291	87.6	6.0	0.6	0.4	0.0	11913	6.6	37053
37055	34863	North Carolina	Dare	17146	17717	87.8	2.2	0.2	0.5	0.0	18579	6.4	37055
37057	163867	North Carolina	Davidson	80308	83559	81.3	9.2	0.5	1.3	0.0	71620	11.0	37057
37059	41447	North Carolina	Davie	20192	21255	84.8	6.6	0.4	0.4	0.0	18364	7.2	37059
37061	59453	North Carolina	Duplin	29280	30173	52.2	24.8	0.3	0.5	0.0	24654	11.3	37061
37063	288817	North Carolina	Durham	138537	150280	42.1	37.1	0.3	4.6	0.0	145135	6.8	37063
37065	55280	North Carolina	Edgecombe	25693	29587	37.0	56.4	0.3	0.1	0.1	21446	15.4	37065
37067	361684	North Carolina	Forsyth	171662	190022	57.9	25.7	0.2	2.1	0.1	162790	9.5	37067
37069	62296	North Carolina	Franklin	30917	31379	63.5	25.5	0.4	0.4	0.0	26738	9.9	37069
37071	209807	North Carolina	Gaston	101627	108180	74.5	15.1	0.4	1.4	0.0	91563	11.2	37071
37073	11724	North Carolina	Gates	5791	5933	62.6	33.6	0.3	0.2	0.0	4865	12.2	37073
37075	8700	North Carolina	Graham	4253	4447	88.0	0.5	7.6	0.0	0.0	2947	11.1	37075
37077	58109	North Carolina	Granville	29595	28514	58.6	30.6	0.6	0.5	0.0	24163	8.3	37077
37079	21328	North Carolina	Greene	11499	9829	47.5	35.6	0.5	0.2	0.0	8070	11.9	37079
37081	506763	North Carolina	Guilford	240753	266010	52.4	32.8	0.4	4.4	0.0	236140	8.8	37081
37083	53407	North Carolina	Halifax	25620	27787	39.2	51.9	3.2	0.8	0.0	19726	14.1	37083
37085	124320	North Carolina	Harnett	61281	63039	62.8	20.4	1.0	1.1	0.0	46375	11.3	37085
37087	59170	North Carolina	Haywood	28638	30532	93.4	0.9	0.3	0.5	0.0	24728	7.3	37087
37089	109719	North Carolina	Henderson	53143	56576	83.6	2.9	0.3	1.0	0.1	46387	6.0	37089
37091	24368	North Carolina	Hertford	12032	12336	33.7	57.9	1.0	0.8	0.2	8679	13.7	37091
37093	51075	North Carolina	Hoke	25202	25873	41.1	32.6	7.8	1.3	0.1	17168	13.1	37093
37095	5693	North Carolina	Hyde	3097	2596	58.6	35.3	0.4	0.4	0.0	2326	12.7	37095
37097	165066	North Carolina	Iredell	81281	83785	76.8	12.1	0.3	2.3	0.0	76079	9.8	37097
37099	40812	North Carolina	Jackson	20055	20757	81.0	2.2	8.4	0.9	0.1	17567	6.2	37099
37101	178396	North Carolina	Johnston	87648	90748	69.2	14.8	0.4	0.7	0.0	80656	8.9	37101
37103	10166	North Carolina	Jones	4966	5200	62.0	31.6	0.1	0.1	0.0	4029	11.6	37103
37105	59418	North Carolina	Lee	29090	30328	58.4	19.1	0.6	1.1	0.1	25418	10.3	37105
37107	58782	North Carolina	Lenoir	27973	30809	50.5	39.5	0.3	0.6	0.0	23972	13.1	37107
37109	79578	North Carolina	Lincoln	39434	40144	85.4	5.0	0.2	0.5	0.0	36605	10.2	37109
37111	44961	North Carolina	McDowell	22696	22265	87.9	3.8	0.5	0.8	0.1	17404	11.1	37111
37113	33919	North Carolina	Macon	16455	17464	89.7	1.1	0.5	0.7	0.0	13351	7.3	37113
37115	21027	North Carolina	Madison	10461	10566	94.1	1.9	0.2	0.5	0.0	8935	7.3	37115
37117	23729	North Carolina	Martin	11186	12543	51.9	43.5	0.4	0.2	0.0	9079	14.7	37117
37119	990288	North Carolina	Mecklenburg	476765	513523	49.1	30.5	0.2	5.1	0.1	502455	8.9	37119
37121	15330	North Carolina	Mitchell	7512	7818	93.2	0.9	0.4	0.3	0.0	6014	8.6	37121
37123	27601	North Carolina	Montgomery	13393	14208	63.6	18.5	0.5	1.6	0.0	10397	10.5	37123
37125	91743	North Carolina	Moore	44062	47681	77.3	12.3	0.7	1.1	0.0	36422	8.0	37125
37127	94722	North Carolina	Nash	45521	49201	52.2	38.0	0.6	0.8	0.0	40735	11.9	37127
37129	213091	North Carolina	New Hanover	102777	110314	76.7	14.3	0.4	1.4	0.0	103718	8.9	37129
37131	21011	North Carolina	Northampton	10164	10847	38.6	56.7	0.2	0.1	0.1	7193	15.9	37131
